roomNumber,bin,room_entry_sequence,sorted_sequence_position,user_id,true_critical_section_start,true_critical_section_end,prev_people,expected_curr_by_sequence,actual_curr_people,curr_sequence_diff
1178,5,89,89.0,yhjj834,2025-07-12 06:20:37.524582+00:00,2025-07-12 06:20:37.524582+00:00,89,90.0,93.0,3.0
1178,5,90,90.0,yhjj870,2025-07-12 06:20:37.524582+00:00,2025-07-12 06:20:37.524582+00:00,90,91.0,92.0,1.0
1178,5,91,91.0,yhjj868,2025-07-12 06:20:37.524582+00:00,2025-07-12 06:20:37.524582+00:00,89,92.0,91.0,-1.0
1178,5,92,92.0,yhjj995,2025-07-12 06:20:37.524582+00:00,2025-07-12 06:20:37.524582+00:00,89,93.0,90.0,-3.0
1178,5,94,94.0,yhjj934,2025-07-12 06:20:37.526604+00:00,2025-07-12 06:20:37.527064+00:00,94,95.0,96.0,1.0
1178,5,95,95.0,yhjj916,2025-07-12 06:20:37.526604+00:00,2025-07-12 06:20:37.526604+00:00,94,96.0,95.0,-1.0
1178,5,100,100.0,yhjj878,2025-07-12 06:20:37.528702+00:00,2025-07-12 06:20:37.528702+00:00,100,101.0,100.0,-1.0
1178,6,101,101.0,yhjj1013,2025-07-12 06:20:37.531426+00:00,2025-07-12 06:20:37.531426+00:00,100,102.0,100.0,-2.0
1178,6,102,102.0,yhjj944,2025-07-12 06:20:37.531426+00:00,2025-07-12 06:20:37.531426+00:00,100,103.0,100.0,-3.0
1178,6,103,103.0,yhjj842,2025-07-12 06:20:37.531426+00:00,2025-07-12 06:20:37.531426+00:00,100,104.0,100.0,-4.0
1178,6,104,104.0,yhjj945,2025-07-12 06:20:37.531426+00:00,2025-07-12 06:20:37.534714+00:00,100,105.0,100.0,-5.0
1178,6,105,105.0,yhjj901,2025-07-12 06:20:37.534714+00:00,2025-07-12 06:20:37.534714+00:00,100,106.0,100.0,-6.0
1178,6,106,106.0,yhjj906,2025-07-12 06:20:37.534714+00:00,2025-07-12 06:20:37.534714+00:00,100,107.0,100.0,-7.0
1178,6,107,107.0,yhjj846,2025-07-12 06:20:37.534714+00:00,2025-07-12 06:20:37.534714+00:00,100,108.0,100.0,-8.0
1178,6,108,108.0,yhjj909,2025-07-12 06:20:37.534714+00:00,2025-07-12 06:20:37.536093+00:00,100,109.0,100.0,-9.0
1178,6,109,109.0,yhjj874,2025-07-12 06:20:37.537267+00:00,2025-07-12 06:20:37.537267+00:00,100,110.0,100.0,-10.0
1178,6,110,110.0,yhjj911,2025-07-12 06:20:37.537267+00:00,2025-07-12 06:20:37.537267+00:00,100,111.0,100.0,-11.0
1178,6,111,111.0,yhjj949,2025-07-12 06:20:37.537267+00:00,2025-07-12 06:20:37.537267+00:00,100,112.0,100.0,-12.0
1178,6,112,112.0,yhjj998,2025-07-12 06:20:37.537267+00:00,2025-07-12 06:20:37.537267+00:00,100,113.0,100.0,-13.0
1178,6,113,113.0,yhjj962,2025-07-12 06:20:37.537267+00:00,2025-07-12 06:20:37.537267+00:00,100,114.0,100.0,-14.0
1178,6,114,114.0,yhjj1005,2025-07-12 06:20:37.537267+00:00,2025-07-12 06:20:37.537267+00:00,100,115.0,100.0,-15.0
1178,6,115,115.0,yhjj876,2025-07-12 06:20:37.539079+00:00,2025-07-12 06:20:37.539079+00:00,100,116.0,100.0,-16.0
1178,6,116,116.0,yhjj1014,2025-07-12 06:20:37.539079+00:00,2025-07-12 06:20:37.539079+00:00,100,117.0,100.0,-17.0
1178,6,117,117.0,yhjj986,2025-07-12 06:20:37.539079+00:00,2025-07-12 06:20:37.539079+00:00,100,118.0,100.0,-18.0
1178,6,118,118.0,yhjj1016,2025-07-12 06:20:37.539079+00:00,2025-07-12 06:20:37.539079+00:00,100,119.0,100.0,-19.0
1178,6,119,119.0,yhjj1006,2025-07-12 06:20:37.539079+00:00,2025-07-12 06:20:37.539079+00:00,100,120.0,100.0,-20.0
1178,6,120,120.0,yhjj988,2025-07-12 06:20:37.539079+00:00,2025-07-12 06:20:37.539079+00:00,100,121.0,100.0,-21.0
1178,7,121,121.0,yhjj974,2025-07-12 06:20:37.539079+00:00,2025-07-12 06:20:37.543094+00:00,100,122.0,100.0,-22.0
1178,7,122,122.0,yhjj963,2025-07-12 06:20:37.543094+00:00,2025-07-12 06:20:37.543094+00:00,100,123.0,100.0,-23.0
1178,7,123,123.0,yhjj887,2025-07-12 06:20:37.543094+00:00,2025-07-12 06:20:37.544627+00:00,100,124.0,100.0,-24.0
1178,7,124,124.0,yhjj968,2025-07-12 06:20:37.543094+00:00,2025-07-12 06:20:37.543094+00:00,100,125.0,100.0,-25.0
1178,7,125,125.0,yhjj1012,2025-07-12 06:20:37.544627+00:00,2025-07-12 06:20:37.545917+00:00,100,126.0,100.0,-26.0
1178,7,126,126.0,yhjj820,2025-07-12 06:20:37.544627+00:00,2025-07-12 06:20:37.544627+00:00,100,127.0,100.0,-27.0
1178,7,127,127.0,yhjj896,2025-07-12 06:20:37.544627+00:00,2025-07-12 06:20:37.544627+00:00,100,128.0,100.0,-28.0
1178,7,128,128.0,yhjj913,2025-07-12 06:20:37.544627+00:00,2025-07-12 06:20:37.544627+00:00,100,129.0,100.0,-29.0
1178,7,129,129.0,yhjj1001,2025-07-12 06:20:37.544627+00:00,2025-07-12 06:20:37.544627+00:00,100,130.0,100.0,-30.0
1178,7,130,130.0,yhjj957,2025-07-12 06:20:37.544627+00:00,2025-07-12 06:20:37.544627+00:00,100,131.0,100.0,-31.0
1178,7,131,131.0,yhjj856,2025-07-12 06:20:37.547688+00:00,2025-07-12 06:20:37.547688+00:00,100,132.0,100.0,-32.0
1178,7,132,132.0,yhjj848,2025-07-12 06:20:37.547688+00:00,2025-07-12 06:20:37.547688+00:00,100,133.0,100.0,-33.0
