roomNumber,bin,user_id,room_entry_sequence,join_result,waiting_start_time,waiting_start_nanoTime,waiting_start_epochNano,waiting_start_event_type,critical_enter_time,critical_enter_nanoTime,critical_enter_epochNano,critical_enter_event_type,critical_leave_time,critical_leave_nanoTime,critical_leave_epochNano,critical_leave_event_type,increment_before_time,increment_before_nanoTime,increment_before_epochNano,increment_before_event_type,increment_after_time,increment_after_nanoTime,increment_after_epochNano,increment_after_event_type
1231,3.0,yhjj944,52.0,SUCCESS,2025-07-19 12:12:51.110270800+00:00,73727006602700,1752927171107608320,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.110270800+00:00,73727006621300,1752927171107627008,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.111272400+00:00,73727006801300,1752927171107806976,SUCCESS,2025-07-19 12:12:51.110270800+00:00,73727006649400,1752927171107655168,,2025-07-19 12:12:51.111272400+00:00,73727006783900,1752927171107789568,
1231,3.0,yhjj859,54.0,SUCCESS,2025-07-19 12:12:51.111272400+00:00,73727006838800,1752927171107844608,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.111272400+00:00,73727006852900,1752927171107858688,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.111272400+00:00,73727006912000,1752927171107917824,SUCCESS,2025-07-19 12:12:51.111272400+00:00,73727006882400,1752927171107888128,,2025-07-19 12:12:51.111272400+00:00,73727006901200,1752927171107906816,
1231,3.0,yhjj847,53.0,SUCCESS,2025-07-19 12:12:51.111272400+00:00,73727006672900,1752927171107678720,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.111272400+00:00,73727006944100,1752927171107949824,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.111272400+00:00,73727006989600,1752927171107995392,SUCCESS,2025-07-19 12:12:51.111272400+00:00,73727006971100,1752927171107976704,,2025-07-19 12:12:51.111272400+00:00,73727006980900,1752927171107986688,
1231,3.0,yhjj987,55.0,SUCCESS,2025-07-19 12:12:51.111272400+00:00,73727007450200,1752927171108455936,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.111272400+00:00,73727007469300,1752927171108474880,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.111272400+00:00,73727007515500,1752927171108521216,SUCCESS,2025-07-19 12:12:51.111272400+00:00,73727007489400,1752927171108495104,,2025-07-19 12:12:51.111272400+00:00,73727007499400,1752927171108505088,
1231,3.0,yhjj884,56.0,SUCCESS,2025-07-19 12:12:51.116271500+00:00,73727012524600,1752927171113530368,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.116271500+00:00,73727012544200,1752927171113549824,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.116271500+00:00,73727012582700,1752927171113588480,SUCCESS,2025-07-19 12:12:51.116271500+00:00,73727012565100,1752927171113570816,,2025-07-19 12:12:51.116271500+00:00,73727012574100,1752927171113579776,
1231,3.0,yhjj864,57.0,SUCCESS,2025-07-19 12:12:51.117270600+00:00,73727013091200,1752927171114096896,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.117270600+00:00,73727013117100,1752927171114122752,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.117270600+00:00,73727013157500,1752927171114163200,SUCCESS,2025-07-19 12:12:51.117270600+00:00,73727013139400,1752927171114145024,,2025-07-19 12:12:51.117270600+00:00,73727013148700,1752927171114154496,
1231,3.0,yhjj909,58.0,SUCCESS,2025-07-19 12:12:51.117270600+00:00,73727013102500,1752927171114108160,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.117270600+00:00,73727013237100,1752927171114242816,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.117270600+00:00,73727013292500,1752927171114298112,SUCCESS,2025-07-19 12:12:51.117270600+00:00,73727013269300,1752927171114275072,,2025-07-19 12:12:51.117270600+00:00,73727013278600,1752927171114284288,
1231,3.0,yhjj834,59.0,SUCCESS,2025-07-19 12:12:51.117270600+00:00,73727013628400,1752927171114633984,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.117270600+00:00,73727013642400,1752927171114648064,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.118271800+00:00,73727013685400,1752927171114691072,SUCCESS,2025-07-19 12:12:51.118271800+00:00,73727013660100,1752927171114665728,,2025-07-19 12:12:51.118271800+00:00,73727013677100,1752927171114682880,
1231,3.0,yhjj981,60.0,SUCCESS,2025-07-19 12:12:51.119272+00:00,73727015208700,1752927171116214272,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.119272+00:00,73727015229700,1752927171116235520,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.119272+00:00,73727015324800,1752927171116330496,SUCCESS,2025-07-19 12:12:51.119272+00:00,73727015306000,1752927171116311808,,2025-07-19 12:12:51.119272+00:00,73727015315500,1752927171116321280,
1231,4.0,yhjj980,61.0,SUCCESS,2025-07-19 12:12:51.119272+00:00,73727015218200,1752927171116224000,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.119272+00:00,73727015352600,1752927171116358400,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.119272+00:00,73727015411500,1752927171116417280,SUCCESS,2025-07-19 12:12:51.119272+00:00,73727015389400,1752927171116395008,,2025-07-19 12:12:51.119272+00:00,73727015402800,1752927171116408576,
1231,4.0,yhjj879,62.0,SUCCESS,2025-07-19 12:12:51.121271100+00:00,73727016844900,1752927171117850624,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.121271100+00:00,73727016865700,1752927171117871360,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.121271100+00:00,73727016904100,1752927171117909760,SUCCESS,2025-07-19 12:12:51.121271100+00:00,73727016886200,1752927171117891840,,2025-07-19 12:12:51.121271100+00:00,73727016895600,1752927171117901312,
1231,4.0,yhjj892,63.0,SUCCESS,2025-07-19 12:12:51.121271100+00:00,73727016855400,1752927171117861120,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.121271100+00:00,73727016928200,1752927171117933824,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.121271100+00:00,73727016996400,1752927171118002176,SUCCESS,2025-07-19 12:12:51.121271100+00:00,73727016965600,1752927171117971200,,2025-07-19 12:12:51.121271100+00:00,73727016982300,1752927171117988096,
1231,4.0,yhjj905,64.0,SUCCESS,2025-07-19 12:12:51.122272100+00:00,73727017970800,1752927171118976512,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.122272100+00:00,73727017993600,1752927171118999296,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.122272100+00:00,73727018137200,1752927171119142912,SUCCESS,2025-07-19 12:12:51.122272100+00:00,73727018016800,1752927171119022592,,2025-07-19 12:12:51.122272100+00:00,73727018028000,1752927171119033600,
1231,4.0,yhjj861,65.0,SUCCESS,2025-07-19 12:12:51.122272100+00:00,73727018176300,1752927171119182080,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.122272100+00:00,73727018206900,1752927171119212544,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.122272100+00:00,73727018243000,1752927171119248640,SUCCESS,2025-07-19 12:12:51.122272100+00:00,73727018226700,1752927171119232512,,2025-07-19 12:12:51.122272100+00:00,73727018234900,1752927171119240704,
1231,4.0,yhjj1013,66.0,SUCCESS,2025-07-19 12:12:51.122272100+00:00,73727018598400,1752927171119604224,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.122272100+00:00,73727018613800,1752927171119619584,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.123270800+00:00,73727018778900,1752927171119784704,SUCCESS,2025-07-19 12:12:51.123270800+00:00,73727018736700,1752927171119742464,,2025-07-19 12:12:51.123270800+00:00,73727018768300,1752927171119773952,
1231,4.0,yhjj929,67.0,SUCCESS,2025-07-19 12:12:51.123270800+00:00,73727018976000,1752927171119981824,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.123270800+00:00,73727019057900,1752927171120063488,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.123270800+00:00,73727019117100,1752927171120122880,SUCCESS,2025-07-19 12:12:51.123270800+00:00,73727019099700,1752927171120105472,,2025-07-19 12:12:51.123270800+00:00,73727019108800,1752927171120114432,
1231,4.0,yhjj988,68.0,SUCCESS,2025-07-19 12:12:51.124273400+00:00,73727020612700,1752927171121618432,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.124273400+00:00,73727020640300,1752927171121646080,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.125269900+00:00,73727020693200,1752927171121698816,SUCCESS,2025-07-19 12:12:51.125269900+00:00,73727020662100,1752927171121667840,,2025-07-19 12:12:51.125269900+00:00,73727020682400,1752927171121688064,
1231,4.0,yhjj979,69.0,SUCCESS,2025-07-19 12:12:51.125269900+00:00,73727020744400,1752927171121750016,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.125269900+00:00,73727020760700,1752927171121766400,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.125269900+00:00,73727020802000,1752927171121807616,SUCCESS,2025-07-19 12:12:51.125269900+00:00,73727020780000,1752927171121785600,,2025-07-19 12:12:51.125269900+00:00,73727020793200,1752927171121798912,
1231,4.0,yhjj880,70.0,SUCCESS,2025-07-19 12:12:51.125269900+00:00,73727021547600,1752927171122553344,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.125269900+00:00,73727021567300,1752927171122573056,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.125269900+00:00,73727021608100,1752927171122613760,SUCCESS,2025-07-19 12:12:51.125269900+00:00,73727021588300,1752927171122594048,,2025-07-19 12:12:51.125269900+00:00,73727021598300,1752927171122604032,
1231,4.0,yhjj827,71.0,SUCCESS,2025-07-19 12:12:51.126271600+00:00,73727021792400,1752927171122798080,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.126271600+00:00,73727021813800,1752927171122819584,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.126271600+00:00,73727021859000,1752927171122864640,SUCCESS,2025-07-19 12:12:51.126271600+00:00,73727021834000,1752927171122839808,,2025-07-19 12:12:51.126271600+00:00,73727021843400,1752927171122849024,
1231,4.0,yhjj871,72.0,SUCCESS,2025-07-19 12:12:51.127272+00:00,73727022855100,1752927171123860736,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.127272+00:00,73727022878600,1752927171123884288,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.127272+00:00,73727022925600,1752927171123931392,SUCCESS,2025-07-19 12:12:51.127272+00:00,73727022897600,1752927171123903232,,2025-07-19 12:12:51.127272+00:00,73727022916400,1752927171123922176,
1231,4.0,yhjj943,73.0,SUCCESS,2025-07-19 12:12:51.127272+00:00,73727022888900,1752927171123894528,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.127272+00:00,73727022979600,1752927171123985408,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.127272+00:00,73727023122500,1752927171124128256,SUCCESS,2025-07-19 12:12:51.127272+00:00,73727023093600,1752927171124099328,,2025-07-19 12:12:51.127272+00:00,73727023112500,1752927171124118272,
1231,4.0,yhjj928,74.0,SUCCESS,2025-07-19 12:12:51.127272+00:00,73727023011600,1752927171124017408,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.127272+00:00,73727023161000,1752927171124166656,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.127272+00:00,73727023214900,1752927171124220672,SUCCESS,2025-07-19 12:12:51.127272+00:00,73727023195300,1752927171124200960,,2025-07-19 12:12:51.127272+00:00,73727023205500,1752927171124211200,
1231,4.0,yhjj837,75.0,SUCCESS,2025-07-19 12:12:51.127272+00:00,73727023361500,1752927171124367104,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.127272+00:00,73727023378700,1752927171124384512,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.127272+00:00,73727023421000,1752927171124426752,SUCCESS,2025-07-19 12:12:51.127272+00:00,73727023399000,1752927171124404736,,2025-07-19 12:12:51.127272+00:00,73727023407900,1752927171124413696,
1231,4.0,yhjj948,76.0,SUCCESS,2025-07-19 12:12:51.128272900+00:00,73727023767600,1752927171124773376,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.128272900+00:00,73727023782000,1752927171124787712,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.128272900+00:00,73727023823500,1752927171124829184,SUCCESS,2025-07-19 12:12:51.128272900+00:00,73727023803300,1752927171124808960,,2025-07-19 12:12:51.128272900+00:00,73727023814200,1752927171124819968,
1231,4.0,yhjj821,77.0,SUCCESS,2025-07-19 12:12:51.128272900+00:00,73727024043700,1752927171125049344,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.128272900+00:00,73727024076600,1752927171125082368,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.128272900+00:00,73727024127200,1752927171125132800,SUCCESS,2025-07-19 12:12:51.128272900+00:00,73727024105400,1752927171125111040,,2025-07-19 12:12:51.128272900+00:00,73727024115900,1752927171125121536,
1231,4.0,yhjj918,78.0,SUCCESS,2025-07-19 12:12:51.128272900+00:00,73727024459000,1752927171125464576,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.128272900+00:00,73727024496600,1752927171125502208,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.129272100+00:00,73727025191200,1752927171126196992,SUCCESS,2025-07-19 12:12:51.128272900+00:00,73727024522500,1752927171125528320,,2025-07-19 12:12:51.129272100+00:00,73727025122400,1752927171126128128,
1231,4.0,yhjj836,79.0,SUCCESS,2025-07-19 12:12:51.130272100+00:00,73727026037000,1752927171127042816,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.130272100+00:00,73727026057300,1752927171127063040,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.130272100+00:00,73727026097700,1752927171127103488,SUCCESS,2025-07-19 12:12:51.130272100+00:00,73727026078100,1752927171127083776,,2025-07-19 12:12:51.130272100+00:00,73727026087900,1752927171127093504,
1231,4.0,yhjj907,80.0,SUCCESS,2025-07-19 12:12:51.131274200+00:00,73727026972100,1752927171127977728,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.131274200+00:00,73727026990500,1752927171127996160,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.131274200+00:00,73727027034900,1752927171128040704,SUCCESS,2025-07-19 12:12:51.131274200+00:00,73727027018000,1752927171128023808,,2025-07-19 12:12:51.131274200+00:00,73727027026500,1752927171128032256,
1231,5.0,yhjj946,81.0,SUCCESS,2025-07-19 12:12:51.131274200+00:00,73727027047400,1752927171128052992,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.131274200+00:00,73727027059200,1752927171128065024,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.131274200+00:00,73727027096500,1752927171128102144,SUCCESS,2025-07-19 12:12:51.131274200+00:00,73727027078300,1752927171128083968,,2025-07-19 12:12:51.131274200+00:00,73727027087800,1752927171128093440,
1231,5.0,yhjj994,82.0,SUCCESS,2025-07-19 12:12:51.131274200+00:00,73727027138800,1752927171128144384,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.131274200+00:00,73727027157900,1752927171128163584,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.131274200+00:00,73727027199500,1752927171128205312,SUCCESS,2025-07-19 12:12:51.131274200+00:00,73727027179400,1752927171128185088,,2025-07-19 12:12:51.131274200+00:00,73727027189800,1752927171128195584,
1231,5.0,yhjj1006,83.0,SUCCESS,2025-07-19 12:12:51.131274200+00:00,73727027368100,1752927171128373760,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.131274200+00:00,73727027384000,1752927171128389632,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.131274200+00:00,73727027431100,1752927171128436736,SUCCESS,2025-07-19 12:12:51.131274200+00:00,73727027409500,1752927171128415232,,2025-07-19 12:12:51.131274200+00:00,73727027420400,1752927171128425984,
1231,5.0,yhjj894,84.0,SUCCESS,2025-07-19 12:12:51.133270900+00:00,73727028836500,1752927171129842176,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.133270900+00:00,73727028859900,1752927171129865728,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.133270900+00:00,73727028901000,1752927171129906688,SUCCESS,2025-07-19 12:12:51.133270900+00:00,73727028881800,1752927171129887488,,2025-07-19 12:12:51.133270900+00:00,73727028892100,1752927171129897728,
1231,5.0,yhjj921,85.0,SUCCESS,2025-07-19 12:12:51.134272200+00:00,73727029749000,1752927171130754816,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.134272200+00:00,73727029779800,1752927171130785536,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.134272200+00:00,73727029865400,1752927171130871040,SUCCESS,2025-07-19 12:12:51.134272200+00:00,73727029831400,1752927171130836992,,2025-07-19 12:12:51.134272200+00:00,73727029842700,1752927171130848512,
1231,5.0,yhjj1002,86.0,SUCCESS,2025-07-19 12:12:51.134272200+00:00,73727029778000,1752927171130783744,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.134272200+00:00,73727029974100,1752927171130979840,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.134272200+00:00,73727030035700,1752927171131041280,SUCCESS,2025-07-19 12:12:51.134272200+00:00,73727030018700,1752927171131024384,,2025-07-19 12:12:51.134272200+00:00,73727030028100,1752927171131033856,
1231,5.0,yhjj876,87.0,SUCCESS,2025-07-19 12:12:51.135271200+00:00,73727031086400,1752927171132092160,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.135271200+00:00,73727031105700,1752927171132111360,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.135271200+00:00,73727031180800,1752927171132186624,SUCCESS,2025-07-19 12:12:51.135271200+00:00,73727031127100,1752927171132132864,,2025-07-19 12:12:51.135271200+00:00,73727031136400,1752927171132142080,
1231,5.0,yhjj964,88.0,SUCCESS,2025-07-19 12:12:51.135271200+00:00,73727031157800,1752927171132163584,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.135271200+00:00,73727031230600,1752927171132236288,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.135271200+00:00,73727031275400,1752927171132281088,SUCCESS,2025-07-19 12:12:51.135271200+00:00,73727031257000,1752927171132262656,,2025-07-19 12:12:51.135271200+00:00,73727031266000,1752927171132271616,
1231,5.0,yhjj984,89.0,SUCCESS,2025-07-19 12:12:51.137270700+00:00,73727033473300,1752927171134479104,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.137270700+00:00,73727033495500,1752927171134501120,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.137270700+00:00,73727033555200,1752927171134561024,SUCCESS,2025-07-19 12:12:51.137270700+00:00,73727033528000,1752927171134533632,,2025-07-19 12:12:51.137270700+00:00,73727033546800,1752927171134552576,
1231,5.0,yhjj865,90.0,SUCCESS,2025-07-19 12:12:51.138271900+00:00,73727034226700,1752927171135232512,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.138271900+00:00,73727034246800,1752927171135252480,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.138271900+00:00,73727034284600,1752927171135290368,SUCCESS,2025-07-19 12:12:51.138271900+00:00,73727034267200,1752927171135272960,,2025-07-19 12:12:51.138271900+00:00,73727034276500,1752927171135282176,
1231,5.0,yhjj999,91.0,SUCCESS,2025-07-19 12:12:51.138271900+00:00,73727034581400,1752927171135587072,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.139271+00:00,73727034688500,1752927171135694080,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.139271+00:00,73727034808200,1752927171135813888,SUCCESS,2025-07-19 12:12:51.139271+00:00,73727034778400,1752927171135784192,,2025-07-19 12:12:51.139271+00:00,73727034797400,1752927171135803136,
1231,5.0,yhjj969,92.0,SUCCESS,2025-07-19 12:12:51.138271900+00:00,73727034588800,1752927171135594496,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.139271+00:00,73727034838100,1752927171135843840,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.139271+00:00,73727034958600,1752927171135964416,SUCCESS,2025-07-19 12:12:51.139271+00:00,73727034926300,1752927171135931904,,2025-07-19 12:12:51.139271+00:00,73727034944200,1752927171135949824,
1231,5.0,yhjj1007,94.0,SUCCESS,2025-07-19 12:12:51.139271+00:00,73727035192600,1752927171136198400,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.139271+00:00,73727035211000,1752927171136216576,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.139271+00:00,73727035433000,1752927171136438784,SUCCESS,2025-07-19 12:12:51.139271+00:00,73727035353100,1752927171136358912,,2025-07-19 12:12:51.139271+00:00,73727035413700,1752927171136419328,
1231,5.0,yhjj1010,93.0,SUCCESS,2025-07-19 12:12:51.139271+00:00,73727034706900,1752927171135712512,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.139271+00:00,73727035478700,1752927171136484352,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.139271+00:00,73727035546600,1752927171136552192,SUCCESS,2025-07-19 12:12:51.139271+00:00,73727035527800,1752927171136533504,,2025-07-19 12:12:51.139271+00:00,73727035538200,1752927171136544000,
1231,5.0,yhjj920,96.0,SUCCESS,2025-07-19 12:12:51.139271+00:00,73727035323100,1752927171136328704,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.140271600+00:00,73727035661700,1752927171136667392,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.140271600+00:00,73727035885900,1752927171136891648,SUCCESS,2025-07-19 12:12:51.140271600+00:00,73727035850800,1752927171136856576,,2025-07-19 12:12:51.140271600+00:00,73727035873000,1752927171136878592,
1231,5.0,yhjj908,95.0,SUCCESS,2025-07-19 12:12:51.139271+00:00,73727035202300,1752927171136207872,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.140271600+00:00,73727036088900,1752927171137094656,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.140271600+00:00,73727036306800,1752927171137312512,SUCCESS,2025-07-19 12:12:51.140271600+00:00,73727036283200,1752927171137288960,,2025-07-19 12:12:51.140271600+00:00,73727036296000,1752927171137301760,
1231,5.0,yhjj819,97.0,SUCCESS,2025-07-19 12:12:51.143270800+00:00,73727038907700,1752927171139913472,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.143270800+00:00,73727038926700,1752927171139932416,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.143270800+00:00,73727039127600,1752927171140133376,SUCCESS,2025-07-19 12:12:51.143270800+00:00,73727039012800,1752927171140018432,,2025-07-19 12:12:51.143270800+00:00,73727039113100,1752927171140118784,
1231,5.0,yhjj959,99.0,SUCCESS,2025-07-19 12:12:51.143270800+00:00,73727039071000,1752927171140076800,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.143270800+00:00,73727039180700,1752927171140186368,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.143270800+00:00,73727039293800,1752927171140299520,SUCCESS,2025-07-19 12:12:51.143270800+00:00,73727039267600,1752927171140273408,,2025-07-19 12:12:51.143270800+00:00,73727039283600,1752927171140289280,
1231,5.0,yhjj1012,100.0,SUCCESS,2025-07-19 12:12:51.143270800+00:00,73727039099900,1752927171140105728,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.143270800+00:00,73727039360100,1752927171140365824,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.143270800+00:00,73727039428300,1752927171140433920,SUCCESS,2025-07-19 12:12:51.143270800+00:00,73727039399200,1752927171140404992,,2025-07-19 12:12:51.143270800+00:00,73727039412300,1752927171140418048,
1231,5.0,yhjj953,98.0,FAIL_OVER_CAPACITY,2025-07-19 12:12:51.143270800+00:00,73727039045800,1752927171140051456,PRE_JOIN_ATTEMPT,2025-07-19 12:12:51.143270800+00:00,73727039602500,1752927171140608256,CRITICAL_ENTER_EVENT,2025-07-19 12:12:51.144272+00:00,73727039701000,1752927171140706816,FAIL_OVER_CAPACITY,,,,,,,,
1231,6.0,yhjj932,101.0,PRE_CHECK_FAIL,2025-07-19 12:12:51.144272+00:00,73727039750400,1752927171140756224,,,0,0,,,0,0,,,0,0,,,0,0,
1231,6.0,yhjj890,102.0,PRE_CHECK_FAIL,2025-07-19 12:12:51.144272+00:00,73727039951300,1752927171140956928,,,0,0,,,0,0,,,0,0,,,0,0,
1231,6.0,yhjj970,103.0,PRE_CHECK_FAIL,2025-07-19 12:12:51.144272+00:00,73727040095300,1752927171141101056,,,0,0,,,0,0,,,0,0,,,0,0,
1231,6.0,yhjj1008,104.0,PRE_CHECK_FAIL,2025-07-19 12:12:51.144272+00:00,73727040564300,1752927171141570048,,,0,0,,,0,0,,,0,0,,,0,0,
1231,6.0,yhjj885,105.0,PRE_CHECK_FAIL,2025-07-19 12:12:51.144272+00:00,73727040633700,1752927171141639424,,,0,0,,,0,0,,,0,0,,,0,0,
1231,6.0,yhjj824,106.0,PRE_CHECK_FAIL,2025-07-19 12:12:51.146273200+00:00,73727041796100,1752927171142801920,,,0,0,,,0,0,,,0,0,,,0,0,
1231,6.0,yhjj989,107.0,PRE_CHECK_FAIL,2025-07-19 12:12:51.147271600+00:00,73727042732400,1752927171143738112,,,0,0,,,0,0,,,0,0,,,0,0,
1231,6.0,yhjj925,108.0,PRE_CHECK_FAIL,2025-07-19 12:12:51.147271600+00:00,73727042842000,1752927171143847680,,,0,0,,,0,0,,,0,0,,,0,0,
1231,6.0,yhjj954,109.0,PRE_CHECK_FAIL,2025-07-19 12:12:51.147271600+00:00,73727043566500,1752927171144572160,,,0,0,,,0,0,,,0,0,,,0,0,
1231,6.0,yhjj833,110.0,PRE_CHECK_FAIL,2025-07-19 12:12:51.148273700+00:00,73727043843000,1752927171144848640,,,0,0,,,0,0,,,0,0,,,0,0,
1231,6.0,yhjj957,111.0,PRE_CHECK_FAIL,2025-07-19 12:12:51.148273700+00:00,73727043890000,1752927171144895744,,,0,0,,,0,0,,,0,0,,,0,0,
1231,6.0,yhjj825,112.0,PRE_CHECK_FAIL,2025-07-19 12:12:51.148273700+00:00,73727044006300,1752927171145011968,,,0,0,,,0,0,,,0,0,,,0,0,
1231,6.0,yhjj949,113.0,PRE_CHECK_FAIL,2025-07-19 12:12:51.148273700+00:00,73727044222200,1752927171145227776,,,0,0,,,0,0,,,0,0,,,0,0,
1231,6.0,yhjj906,114.0,PRE_CHECK_FAIL,2025-07-19 12:12:51.150273400+00:00,73727045674300,1752927171146680064,,,0,0,,,0,0,,,0,0,,,0,0,
1231,6.0,yhjj845,115.0,PRE_CHECK_FAIL,2025-07-19 12:12:51.150273400+00:00,73727045690200,1752927171146695936,,,0,0,,,0,0,,,0,0,,,0,0,
1231,6.0,yhjj935,116.0,PRE_CHECK_FAIL,2025-07-19 12:12:51.150273400+00:00,73727045717300,1752927171146723072,,,0,0,,,0,0,,,0,0,,,0,0,
1231,6.0,yhjj931,117.0,PRE_CHECK_FAIL,2025-07-19 12:12:51.150273400+00:00,73727045731900,1752927171146737664,,,0,0,,,0,0,,,0,0,,,0,0,
1231,6.0,yhjj945,118.0,PRE_CHECK_FAIL,2025-07-19 12:12:51.150273400+00:00,73727046157600,1752927171147163392,,,0,0,,,0,0,,,0,0,,,0,0,
1231,6.0,yhjj919,119.0,PRE_CHECK_FAIL,2025-07-19 12:12:51.151273+00:00,73727046893100,1752927171147898880,,,0,0,,,0,0,,,0,0,,,0,0,
1231,6.0,yhjj897,120.0,PRE_CHECK_FAIL,2025-07-19 12:12:51.151273+00:00,73727047392400,1752927171148398080,,,0,0,,,0,0,,,0,0,,,0,0,
1231,7.0,yhjj950,121.0,PRE_CHECK_FAIL,2025-07-19 12:12:51.151273+00:00,73727047584100,1752927171148589824,,,0,0,,,0,0,,,0,0,,,0,0,
1231,7.0,yhjj873,122.0,PRE_CHECK_FAIL,2025-07-19 12:12:51.152272500+00:00,73727047955200,1752927171148961024,,,0,0,,,0,0,,,0,0,,,0,0,
