roomNumber,bin,room_entry_sequence,user_id,join_result,true_critical_section_nanoTime_start,true_critical_section_nanoTime_end
1301,1.0,1.0,yhjj859,SUCCESS,876677229200,876677854700
1301,1.0,2.0,yhjj840,SUCCESS,876683089700,876683337800
1301,1.0,3.0,yhjj827,SUCCESS,876699103900,876699342100
1301,1.0,4.0,yhjj903,SUCCESS,876699407400,876699544900
1301,1.0,5.0,yhjj897,SUCCESS,876699441500,876699824600
1301,1.0,6.0,yhjj842,SUCCESS,876704906200,876705018600
1301,1.0,7.0,yhjj837,SUCCESS,876706532200,876706685600
1301,1.0,8.0,yhjj836,SUCCESS,876706965300,876707092800
1301,1.0,9.0,yhjj826,SUCCESS,876710300300,876710416900
1301,1.0,10.0,yhjj830,SUCCESS,876711379200,876711496400
1301,1.0,11.0,yhjj843,SUCCESS,876725874900,876725996500
1301,1.0,12.0,yhjj825,SUCCESS,876726220200,876726322300
1301,1.0,13.0,yhjj872,SUCCESS,876736076500,876736334100
1301,1.0,14.0,yhjj954,SUCCESS,876736553800,876736848600
1301,1.0,15.0,yhjj852,SUCCESS,876741607500,876741821900
1301,1.0,16.0,yhjj893,SUCCESS,876772265100,876772559700
1301,1.0,17.0,yhjj902,SUCCESS,876782988700,876783077900
1301,1.0,18.0,yhjj896,SUCCESS,876783291900,876783377900
1301,1.0,19.0,yhjj891,SUCCESS,876795740200,876795837100
1301,1.0,20.0,yhjj922,SUCCESS,876799323200,876799416300
1301,2.0,21.0,yhjj847,SUCCESS,876800648400,876800759900
1301,2.0,22.0,yhjj899,SUCCESS,876801420000,876801522700
1301,2.0,23.0,yhjj839,SUCCESS,876806909500,876807024600
1301,2.0,24.0,yhjj846,SUCCESS,876807404100,876808683600
1301,2.0,25.0,yhjj889,SUCCESS,876808094800,876809026300
1301,2.0,26.0,yhjj832,SUCCESS,876808809500,876808898700
1301,2.0,27.0,yhjj876,SUCCESS,876815081400,876815217700
1301,2.0,28.0,yhjj996,SUCCESS,876818751400,876818831300
1301,2.0,29.0,yhjj828,SUCCESS,876820544700,876820619400
1301,2.0,30.0,yhjj845,SUCCESS,876820996700,876821067600
1301,2.0,31.0,yhjj874,SUCCESS,876823772300,876823880300
1301,2.0,32.0,yhjj991,SUCCESS,876824682100,876824771600
1301,2.0,33.0,yhjj1002,SUCCESS,876829295000,876829386400
1301,2.0,34.0,yhjj924,SUCCESS,876830050400,876830619500
1301,2.0,35.0,yhjj904,SUCCESS,876831232000,876831294500
1301,2.0,36.0,yhjj1015,SUCCESS,876835170600,876835256000
1301,2.0,37.0,yhjj1008,SUCCESS,876835363000,876835448100
1301,2.0,38.0,yhjj913,SUCCESS,876843056300,876844174200
1301,2.0,39.0,yhjj822,SUCCESS,876843426200,876843498600
1301,2.0,40.0,yhjj912,SUCCESS,876848888100,876848958300
1301,3.0,41.0,yhjj882,SUCCESS,876848934200,876849087300
1301,3.0,42.0,yhjj937,SUCCESS,876849368100,876849617700
1301,3.0,43.0,yhjj853,SUCCESS,876849465200,876849810400
1301,3.0,44.0,yhjj994,SUCCESS,876850676600,876850835700
1301,3.0,45.0,yhjj858,SUCCESS,876850848600,876850902900
1301,3.0,46.0,yhjj923,SUCCESS,876852986400,876853055500
1301,3.0,47.0,yhjj953,SUCCESS,876854516100,876854604100
1301,3.0,48.0,yhjj870,SUCCESS,876854736700,876854811900
1301,3.0,49.0,yhjj995,SUCCESS,876855902200,876855977600
1301,3.0,50.0,yhjj969,SUCCESS,876858109600,876858194900
1301,3.0,51.0,yhjj981,SUCCESS,876858234600,876858348700
1301,3.0,52.0,yhjj886,SUCCESS,876862088800,876862251600
1301,3.0,53.0,yhjj861,SUCCESS,876863582200,876863644300
1301,3.0,54.0,yhjj910,SUCCESS,876865863800,876865938300
1301,3.0,55.0,yhjj976,SUCCESS,876866697300,876866766800
1301,3.0,56.0,yhjj857,SUCCESS,876869564000,876869630100
1301,3.0,57.0,yhjj863,SUCCESS,876869734900,876869881300
1301,3.0,58.0,yhjj1006,SUCCESS,876870157100,876872196700
1301,3.0,59.0,yhjj952,SUCCESS,876870384300,876870485400
1301,3.0,60.0,yhjj864,SUCCESS,876872431800,876872495800
1301,4.0,61.0,yhjj1003,SUCCESS,876872907800,876873075400
1301,4.0,62.0,yhjj855,SUCCESS,876875649900,876875712100
1301,4.0,63.0,yhjj915,SUCCESS,876875916800,876875964300
1301,4.0,64.0,yhjj862,SUCCESS,876877006200,876878525200
1301,4.0,65.0,yhjj928,SUCCESS,876877167500,876877230200
1301,4.0,66.0,yhjj823,SUCCESS,876877944500,876878006100
1301,4.0,67.0,yhjj841,SUCCESS,876880362100,876880432500
1301,4.0,68.0,yhjj909,SUCCESS,876880754700,876880922200
1301,4.0,69.0,yhjj962,SUCCESS,876880809200,876881171900
1301,4.0,70.0,yhjj894,SUCCESS,876880878400,876881006900
1301,4.0,71.0,yhjj892,SUCCESS,876881137700,876881198700
1301,4.0,72.0,yhjj907,SUCCESS,876883062700,876883220800
1301,4.0,73.0,yhjj885,SUCCESS,876885548300,876886056000
1301,4.0,74.0,yhjj979,SUCCESS,876885807500,876885854100
1301,4.0,75.0,yhjj955,SUCCESS,876886432700,876886483600
1301,4.0,76.0,yhjj849,SUCCESS,876888733000,876888874300
1301,4.0,77.0,yhjj992,SUCCESS,876889418600,876889478800
1301,4.0,78.0,yhjj978,SUCCESS,876890145300,876890372900
1301,4.0,79.0,yhjj884,SUCCESS,876890307300,876890686000
1301,4.0,80.0,yhjj844,SUCCESS,876890538600,876890589500
1301,5.0,81.0,yhjj929,SUCCESS,876895726300,876895780200
1301,5.0,82.0,yhjj917,SUCCESS,876895914600,876895973100
1301,5.0,83.0,yhjj946,SUCCESS,876896739300,876896846500
1301,5.0,84.0,yhjj851,SUCCESS,876898527100,876898597800
1301,5.0,85.0,yhjj877,SUCCESS,876899351300,876899402100
1301,5.0,86.0,yhjj856,SUCCESS,876899829600,876899899800
1301,5.0,87.0,yhjj911,SUCCESS,876901230400,876902237600
1301,5.0,88.0,yhjj831,SUCCESS,876902201200,876903055500
1301,5.0,89.0,yhjj908,SUCCESS,876902412400,876902459800
1301,5.0,90.0,yhjj927,SUCCESS,876903391700,876903439800
1301,5.0,91.0,yhjj919,SUCCESS,876907319700,876907378900
1301,5.0,92.0,yhjj821,SUCCESS,876907512000,876907722900
1301,5.0,93.0,yhjj916,SUCCESS,876907912000,876917082200
1301,5.0,94.0,yhjj1014,SUCCESS,876909285700,876909356000
1301,5.0,95.0,yhjj961,SUCCESS,876910203800,876910267000
1301,5.0,96.0,yhjj942,SUCCESS,876911003300,876911076700
1301,5.0,97.0,yhjj977,SUCCESS,876914383000,876914469600
1301,5.0,98.0,yhjj932,SUCCESS,876915069200,876915160800
1301,5.0,99.0,yhjj898,SUCCESS,876917324600,876917376300
1301,5.0,100.0,yhjj833,FAIL_OVER_CAPACITY,876918167400,876918257500
1301,6.0,101.0,yhjj921,FAIL_OVER_CAPACITY,876918454000,876918502500
1301,6.0,102.0,yhjj968,FAIL_OVER_CAPACITY,876918956700,876919002300
1301,6.0,103.0,yhjj819,FAIL_OVER_CAPACITY,876919877300,876919930700
1301,6.0,104.0,yhjj873,FAIL_OVER_CAPACITY,876925975300,876926075400
1301,6.0,105.0,yhjj986,FAIL_OVER_CAPACITY,876926966100,876927347200
1301,6.0,106.0,yhjj860,FAIL_OVER_CAPACITY,876927673700,876927873900
1301,6.0,107.0,yhjj888,FAIL_OVER_CAPACITY,876927875000,876928011000
1301,6.0,108.0,yhjj1000,FAIL_OVER_CAPACITY,876928802800,876928852100
1301,6.0,109.0,yhjj868,FAIL_OVER_CAPACITY,876931515700,876931570700
1301,6.0,110.0,yhjj829,FAIL_OVER_CAPACITY,876933521200,876933587100
1301,6.0,111.0,yhjj989,FAIL_OVER_CAPACITY,876935999300,876940729100
1301,6.0,112.0,yhjj879,FAIL_OVER_CAPACITY,876941072300,876945283100
1301,6.0,113.0,yhjj1010,FAIL_OVER_CAPACITY,876941329600,876941378600
1301,6.0,114.0,yhjj963,FAIL_OVER_CAPACITY,876941589400,876941643100
1301,6.0,115.0,yhjj1018,FAIL_OVER_CAPACITY,876943779200,876943847600
1301,6.0,116.0,yhjj984,FAIL_OVER_CAPACITY,876947044200,876947122800
1301,6.0,117.0,yhjj920,FAIL_OVER_CAPACITY,876948528100,876948599600
1301,6.0,118.0,yhjj936,FAIL_OVER_CAPACITY,876948607000,876948754100
1301,6.0,119.0,yhjj982,FAIL_OVER_CAPACITY,876952461000,876952525100
1301,6.0,120.0,yhjj1011,FAIL_OVER_CAPACITY,876953391800,876953446800
1301,7.0,121.0,yhjj871,FAIL_OVER_CAPACITY,876956009300,876956151300
1301,7.0,122.0,yhjj993,FAIL_OVER_CAPACITY,876956989300,876957038900
1301,7.0,123.0,yhjj951,FAIL_OVER_CAPACITY,876965503500,876965568100
1301,7.0,124.0,yhjj838,FAIL_OVER_CAPACITY,876966554400,876966634700
1301,7.0,125.0,yhjj950,FAIL_OVER_CAPACITY,876969948900,876970024300
1301,7.0,126.0,yhjj964,FAIL_OVER_CAPACITY,876969965300,876970113300
1301,7.0,127.0,yhjj959,FAIL_OVER_CAPACITY,876974634300,876974693500
1301,7.0,128.0,yhjj983,FAIL_OVER_CAPACITY,876977412400,876981013900
1301,7.0,129.0,yhjj867,FAIL_OVER_CAPACITY,876977521300,876977580400
1301,7.0,130.0,yhjj890,FAIL_OVER_CAPACITY,876978870300,876979033100
1301,7.0,131.0,yhjj1016,FAIL_OVER_CAPACITY,876980979400,876986187800
1301,7.0,132.0,yhjj887,FAIL_OVER_CAPACITY,876981436400,876982561600
1301,7.0,133.0,yhjj1013,FAIL_OVER_CAPACITY,876982962800,876983008400
1301,7.0,134.0,yhjj850,FAIL_OVER_CAPACITY,876984563700,876984626800
1301,7.0,135.0,yhjj972,FAIL_OVER_CAPACITY,876987205200,876994217600
1301,7.0,136.0,yhjj930,FAIL_OVER_CAPACITY,876987390200,876987441400
1301,7.0,137.0,yhjj834,FAIL_OVER_CAPACITY,876988079500,876988132000
1301,7.0,138.0,yhjj934,FAIL_OVER_CAPACITY,876991528400,876991853200
1301,7.0,139.0,yhjj881,FAIL_OVER_CAPACITY,876991545400,876991613000
1301,7.0,140.0,yhjj974,FAIL_OVER_CAPACITY,876991775500,876996400600
1301,8.0,141.0,yhjj958,FAIL_OVER_CAPACITY,876992458700,876992503700
1301,8.0,142.0,yhjj1001,FAIL_OVER_CAPACITY,876992854900,876992905700
1301,8.0,143.0,yhjj965,FAIL_OVER_CAPACITY,876993263800,876998986000
1301,8.0,144.0,yhjj1017,FAIL_OVER_CAPACITY,876993946800,876993989900
1301,8.0,145.0,yhjj883,FAIL_OVER_CAPACITY,876994207400,877000475900
1301,8.0,146.0,yhjj926,FAIL_OVER_CAPACITY,876995166000,876995206900
1301,8.0,147.0,yhjj967,FAIL_OVER_CAPACITY,876995918400,876996348400
1301,8.0,148.0,yhjj1005,FAIL_OVER_CAPACITY,876997208900,876997257800
1301,8.0,149.0,yhjj940,FAIL_OVER_CAPACITY,876998963900,877003248900
1301,8.0,150.0,yhjj865,FAIL_OVER_CAPACITY,876999011700,877003761300
1301,8.0,151.0,yhjj941,FAIL_OVER_CAPACITY,876999318100,876999404100
1301,8.0,152.0,yhjj906,FAIL_OVER_CAPACITY,876999966800,877000346300
1301,8.0,153.0,yhjj1009,FAIL_OVER_CAPACITY,877000546100,877000867200
1301,8.0,154.0,yhjj939,FAIL_OVER_CAPACITY,877001366000,877024973100
1301,8.0,155.0,yhjj914,FAIL_OVER_CAPACITY,877001713300,877001764600
1301,8.0,156.0,yhjj980,FAIL_OVER_CAPACITY,877001767500,877013343900
1301,8.0,157.0,yhjj820,FAIL_OVER_CAPACITY,877001902000,877002659400
1301,8.0,158.0,yhjj935,FAIL_OVER_CAPACITY,877008225200,877008294000
1301,8.0,159.0,yhjj895,FAIL_OVER_CAPACITY,877008304600,877008364200
1301,8.0,160.0,yhjj880,FAIL_OVER_CAPACITY,877009127800,877009176200
1301,9.0,161.0,yhjj973,FAIL_OVER_CAPACITY,877009362900,877009404700
1301,9.0,162.0,yhjj998,FAIL_OVER_CAPACITY,877011508000,877011585200
1301,9.0,163.0,yhjj854,FAIL_OVER_CAPACITY,877014820200,877014877100
1301,9.0,164.0,yhjj824,FAIL_OVER_CAPACITY,877016011000,877016064000
1301,9.0,165.0,yhjj985,FAIL_OVER_CAPACITY,877016553200,877027508200
1301,9.0,166.0,yhjj999,FAIL_OVER_CAPACITY,877016649500,877017019000
1301,9.0,167.0,yhjj848,FAIL_OVER_CAPACITY,877016754300,877031079200
1301,9.0,168.0,yhjj925,FAIL_OVER_CAPACITY,877017227100,877017264300
1301,9.0,169.0,yhjj1012,FAIL_OVER_CAPACITY,877018142600,877018185700
1301,9.0,170.0,yhjj1004,FAIL_OVER_CAPACITY,877018403800,877018521600
1301,9.0,171.0,yhjj901,FAIL_OVER_CAPACITY,877018563300,877018626000
1301,9.0,172.0,yhjj869,FAIL_OVER_CAPACITY,877018653700,877018737500
1301,9.0,173.0,yhjj949,FAIL_OVER_CAPACITY,877018908800,877018948700
1301,9.0,174.0,yhjj970,FAIL_OVER_CAPACITY,877020218200,877031882800
1301,9.0,175.0,yhjj971,FAIL_OVER_CAPACITY,877020885700,877020952700
1301,9.0,176.0,yhjj957,FAIL_OVER_CAPACITY,877021612700,877021662700
1301,9.0,177.0,yhjj1007,FAIL_OVER_CAPACITY,877022175900,877022663300
1301,9.0,178.0,yhjj956,FAIL_OVER_CAPACITY,877024689100,877024786500
1301,9.0,179.0,yhjj990,FAIL_OVER_CAPACITY,877025372000,877025412800
1301,9.0,180.0,yhjj945,FAIL_OVER_CAPACITY,877025697400,877025744500
1301,10.0,181.0,yhjj905,FAIL_OVER_CAPACITY,877025902500,877025957200
1301,10.0,182.0,yhjj947,FAIL_OVER_CAPACITY,877026231700,877034149400
1301,10.0,183.0,yhjj900,FAIL_OVER_CAPACITY,877027000500,877027055900
1301,10.0,184.0,yhjj835,FAIL_OVER_CAPACITY,877027578700,877027618300
1301,10.0,185.0,yhjj960,FAIL_OVER_CAPACITY,877028827000,877028964600
1301,10.0,186.0,yhjj931,FAIL_OVER_CAPACITY,877028877200,877028925400
1301,10.0,187.0,yhjj966,FAIL_OVER_CAPACITY,877028998400,877031505700
1301,10.0,188.0,yhjj866,FAIL_OVER_CAPACITY,877029301700,877029548000
1301,10.0,189.0,yhjj997,FAIL_OVER_CAPACITY,877030121700,877030222400
1301,10.0,190.0,yhjj944,FAIL_OVER_CAPACITY,877030982200,877034081600
1301,10.0,191.0,yhjj948,FAIL_OVER_CAPACITY,877031015500,877034206000
1301,10.0,192.0,yhjj943,FAIL_OVER_CAPACITY,877031067400,877031928600
1301,10.0,193.0,yhjj878,FAIL_OVER_CAPACITY,877031213200,877031260000
1301,10.0,194.0,yhjj938,FAIL_OVER_CAPACITY,877031329500,877033411100
1301,10.0,195.0,yhjj975,FAIL_OVER_CAPACITY,877031438400,877035068500
1301,10.0,196.0,yhjj988,FAIL_OVER_CAPACITY,877032898900,877032960400
1301,10.0,197.0,yhjj987,FAIL_OVER_CAPACITY,877033615500,877033857900
1301,10.0,198.0,yhjj875,FAIL_OVER_CAPACITY,877033977300,877034334100
1301,10.0,199.0,yhjj933,FAIL_OVER_CAPACITY,877034604500,877034653300
1301,10.0,200.0,yhjj918,FAIL_OVER_CAPACITY,877035025800,877035587500
1302,1.0,1.0,yhjj830,SUCCESS,1038227469400,1038228063200
1302,1.0,2.0,yhjj832,SUCCESS,1038228521100,1038228676400
1302,1.0,3.0,yhjj893,SUCCESS,1038230991599,1038231143600
1302,1.0,4.0,yhjj865,SUCCESS,1038237908399,1038238052600
1302,1.0,5.0,yhjj840,SUCCESS,1038242424600,1038242834500
1302,1.0,6.0,yhjj899,SUCCESS,1038245637000,1038245809999
1302,1.0,7.0,yhjj866,SUCCESS,1038246530500,1038246642600
1302,1.0,8.0,yhjj823,SUCCESS,1038247779099,1038248109400
1302,1.0,9.0,yhjj862,SUCCESS,1038257255600,1038279886999
1302,1.0,10.0,yhjj874,SUCCESS,1038262077200,1038262187200
1302,1.0,11.0,yhjj872,SUCCESS,1038262426999,1038262519500
1302,1.0,12.0,yhjj835,SUCCESS,1038280146300,1038280775900
1302,1.0,13.0,yhjj898,SUCCESS,1038296598400,1038296824800
1302,1.0,14.0,yhjj847,SUCCESS,1038297483000,1038300166000
1302,1.0,15.0,yhjj850,SUCCESS,1038297672500,1038297800900
1302,1.0,16.0,yhjj837,SUCCESS,1038299393400,1038299545000
1302,1.0,17.0,yhjj852,SUCCESS,1038299445400,1038301975800
1302,1.0,18.0,yhjj869,SUCCESS,1038299623500,1038299871700
1302,1.0,19.0,yhjj889,SUCCESS,1038308037100,1038308154000
1302,1.0,20.0,yhjj858,SUCCESS,1038330731000,1038331024099
1302,2.0,21.0,yhjj924,SUCCESS,1038343283200,1038343409900
1302,2.0,22.0,yhjj886,SUCCESS,1038352847200,1038353086200
1302,2.0,23.0,yhjj977,SUCCESS,1038357454600,1038357624000
1302,2.0,24.0,yhjj955,SUCCESS,1038357595000,1038357712800
1302,2.0,25.0,yhjj834,SUCCESS,1038359434799,1038359625800
1302,2.0,26.0,yhjj951,SUCCESS,1038359951200,1038360028500
1302,2.0,27.0,yhjj953,SUCCESS,1038364373100,1038364472100
1302,2.0,28.0,yhjj879,SUCCESS,1038366161200,1038366263299
1302,2.0,29.0,yhjj887,SUCCESS,1038369231500,1038369305700
1302,2.0,30.0,yhjj876,SUCCESS,1038369529699,1038369608799
1302,2.0,31.0,yhjj914,SUCCESS,1038371415600,1038371496000
1302,2.0,32.0,yhjj825,SUCCESS,1038374405800,1038374581900
1302,2.0,33.0,yhjj941,SUCCESS,1038374457299,1038374542200
1302,2.0,34.0,yhjj940,SUCCESS,1038374544800,1038374697900
1302,2.0,35.0,yhjj917,SUCCESS,1038380188400,1038380318000
1302,2.0,36.0,yhjj892,SUCCESS,1038380282600,1038380380200
1302,2.0,37.0,yhjj857,SUCCESS,1038383830000,1038383901600
1302,2.0,38.0,yhjj856,SUCCESS,1038384921300,1038387125400
1302,2.0,39.0,yhjj881,SUCCESS,1038384973900,1038386822799
1302,2.0,40.0,yhjj901,SUCCESS,1038391361600,1038391458300
1302,3.0,41.0,yhjj839,SUCCESS,1038392112100,1038392354200
1302,3.0,42.0,yhjj1003,SUCCESS,1038395593499,1038395674300
1302,3.0,43.0,yhjj871,SUCCESS,1038396285500,1038396422999
1302,3.0,44.0,yhjj915,SUCCESS,1038398244000,1038398324300
1302,3.0,45.0,yhjj974,SUCCESS,1038398263900,1038398404600
1302,3.0,46.0,yhjj863,SUCCESS,1038400846400,1038400949099
1302,3.0,47.0,yhjj824,SUCCESS,1038405718700,1038405798300
1302,3.0,48.0,yhjj931,SUCCESS,1038406703100,1038406805200
1302,3.0,49.0,yhjj884,SUCCESS,1038407640100,1038407892900
1302,3.0,50.0,yhjj913,SUCCESS,1038413690100,1038414772000
1302,3.0,51.0,yhjj820,SUCCESS,1038415330800,1038415413700
1302,3.0,52.0,yhjj1007,SUCCESS,1038415502000,1038415712600
1302,3.0,53.0,yhjj1002,SUCCESS,1038418033900,1038418103900
1302,3.0,54.0,yhjj996,SUCCESS,1038422285700,1038422354800
1302,3.0,55.0,yhjj900,SUCCESS,1038422535100,1038422587800
1302,3.0,56.0,yhjj998,SUCCESS,1038423170100,1038423248900
1302,3.0,57.0,yhjj945,SUCCESS,1038427014400,1038427078600
1302,3.0,58.0,yhjj878,SUCCESS,1038427330700,1038427396600
1302,3.0,59.0,yhjj828,SUCCESS,1038428543100,1038428613699
1302,3.0,60.0,yhjj870,SUCCESS,1038431781800,1038431850799
1302,4.0,61.0,yhjj1011,SUCCESS,1038431942799,1038432088800
1302,4.0,62.0,yhjj826,SUCCESS,1038432710099,1038432763900
1302,4.0,63.0,yhjj1009,SUCCESS,1038435645400,1038438075399
1302,4.0,64.0,yhjj969,SUCCESS,1038437162000,1038437864900
1302,4.0,65.0,yhjj896,SUCCESS,1038437247399,1038437313299
1302,4.0,66.0,yhjj902,SUCCESS,1038437558700,1038437653600
1302,4.0,67.0,yhjj877,SUCCESS,1038440269100,1038440347499
1302,4.0,68.0,yhjj927,SUCCESS,1038441356900,1038441435600
1302,4.0,69.0,yhjj908,SUCCESS,1038445476100,1038445545099
1302,4.0,70.0,yhjj973,SUCCESS,1038447543400,1038447603300
1302,4.0,71.0,yhjj891,SUCCESS,1038449102800,1038449172100
1302,4.0,72.0,yhjj995,SUCCESS,1038450033000,1038450107700
1302,4.0,73.0,yhjj972,SUCCESS,1038450993600,1038451469200
1302,4.0,74.0,yhjj912,SUCCESS,1038451494200,1038451561500
1302,4.0,75.0,yhjj993,SUCCESS,1038456619999,1038457005600
1302,4.0,76.0,yhjj916,SUCCESS,1038461459599,1038464088400
1302,4.0,77.0,yhjj933,SUCCESS,1038462777600,1038462891299
1302,4.0,78.0,yhjj895,SUCCESS,1038462926400,1038463284200
1302,4.0,79.0,yhjj1001,SUCCESS,1038463943199,1038466033600
1302,4.0,80.0,yhjj946,SUCCESS,1038464024700,1038465747900
1302,5.0,81.0,yhjj864,SUCCESS,1038465764800,1038465840399
1302,5.0,82.0,yhjj937,SUCCESS,1038466732800,1038466865200
1302,5.0,83.0,yhjj925,SUCCESS,1038475970199,1038476035400
1302,5.0,84.0,yhjj880,SUCCESS,1038479128300,1038479182500
1302,5.0,85.0,yhjj979,SUCCESS,1038480312400,1038480508800
1302,5.0,86.0,yhjj888,SUCCESS,1038487067100,1038489879199
1302,5.0,87.0,yhjj1018,SUCCESS,1038492226900,1038492286299
1302,5.0,88.0,yhjj960,SUCCESS,1038492628600,1038492687800
1302,5.0,89.0,yhjj822,SUCCESS,1038493639100,1038493789200
1302,5.0,90.0,yhjj841,SUCCESS,1038493729100,1038494014599
1302,5.0,91.0,yhjj843,SUCCESS,1038493876500,1038498095100
1302,5.0,92.0,yhjj1015,SUCCESS,1038499868800,1038499923500
1302,5.0,93.0,yhjj860,SUCCESS,1038500997400,1038501171299
1302,5.0,94.0,yhjj989,SUCCESS,1038501467800,1038501604800
1302,5.0,95.0,yhjj935,SUCCESS,1038506973100,1038507031599
1302,5.0,96.0,yhjj848,SUCCESS,1038507195100,1038507270300
1302,5.0,97.0,yhjj831,SUCCESS,1038507416600,1038507537499
1302,5.0,98.0,yhjj845,SUCCESS,1038509536500,1038509598500
1302,5.0,99.0,yhjj954,SUCCESS,1038510286799,1038510352999
1302,5.0,100.0,yhjj948,FAIL_OVER_CAPACITY,1038514846100,1038514926500
1302,6.0,101.0,yhjj836,FAIL_OVER_CAPACITY,1038515464000,1038515830999
1302,6.0,102.0,yhjj859,FAIL_OVER_CAPACITY,1038516021800,1038516064800
1302,6.0,103.0,yhjj1013,FAIL_OVER_CAPACITY,1038516434100,1038516591099
1302,6.0,104.0,yhjj929,FAIL_OVER_CAPACITY,1038517112900,1038517162899
1302,6.0,105.0,yhjj932,FAIL_OVER_CAPACITY,1038517346300,1038517389500
1302,6.0,106.0,yhjj986,FAIL_OVER_CAPACITY,1038519488599,1038519544400
1302,6.0,107.0,yhjj978,FAIL_OVER_CAPACITY,1038520798699,1038520852500
1302,6.0,108.0,yhjj975,FAIL_OVER_CAPACITY,1038520964399,1038521021999
1302,6.0,109.0,yhjj894,FAIL_OVER_CAPACITY,1038520972399,1038521362799
1302,6.0,110.0,yhjj976,FAIL_OVER_CAPACITY,1038521960200,1038522404399
1302,6.0,111.0,yhjj851,FAIL_OVER_CAPACITY,1038522458100,1038522812500
1302,6.0,112.0,yhjj952,FAIL_OVER_CAPACITY,1038522973599,1038523176200
1302,6.0,113.0,yhjj904,FAIL_OVER_CAPACITY,1038523522000,1038525061000
1302,6.0,114.0,yhjj906,FAIL_OVER_CAPACITY,1038523591599,1038523963800
1302,6.0,115.0,yhjj918,FAIL_OVER_CAPACITY,1038525005799,1038525088400
1302,6.0,116.0,yhjj849,FAIL_OVER_CAPACITY,1038525016600,1038525481800
1302,6.0,117.0,yhjj942,FAIL_OVER_CAPACITY,1038525465400,1038525526100
1302,6.0,118.0,yhjj985,FAIL_OVER_CAPACITY,1038525800500,1038525847400
1302,6.0,119.0,yhjj1005,FAIL_OVER_CAPACITY,1038525922200,1038526445900
1302,6.0,120.0,yhjj868,FAIL_OVER_CAPACITY,1038526989900,1038527043500
1302,7.0,121.0,yhjj920,FAIL_OVER_CAPACITY,1038527360200,1038527408600
1302,7.0,122.0,yhjj910,FAIL_OVER_CAPACITY,1038527591600,1038528394900
1302,7.0,123.0,yhjj861,FAIL_OVER_CAPACITY,1038528031699,1038528128500
1302,7.0,124.0,yhjj992,FAIL_OVER_CAPACITY,1038528284499,1038528334500
1302,7.0,125.0,yhjj921,FAIL_OVER_CAPACITY,1038528347700,1038528397900
1302,7.0,126.0,yhjj1010,FAIL_OVER_CAPACITY,1038529515200,1038529570100
1302,7.0,127.0,yhjj961,FAIL_OVER_CAPACITY,1038529952599,1038530096700
1302,7.0,128.0,yhjj988,FAIL_OVER_CAPACITY,1038530554700,1038530869200
1302,7.0,129.0,yhjj867,FAIL_OVER_CAPACITY,1038531083300,1038531591100
1302,7.0,130.0,yhjj994,FAIL_OVER_CAPACITY,1038531281500,1038531332600
1302,7.0,131.0,yhjj838,FAIL_OVER_CAPACITY,1038531536799,1038533098000
1302,7.0,132.0,yhjj875,FAIL_OVER_CAPACITY,1038532251400,1038532622200
1302,7.0,133.0,yhjj855,FAIL_OVER_CAPACITY,1038532759799,1038532838700
1302,7.0,134.0,yhjj930,FAIL_OVER_CAPACITY,1038534802700,1038534857800
1302,7.0,135.0,yhjj934,FAIL_OVER_CAPACITY,1038535349600,1038535466399
1302,7.0,136.0,yhjj922,FAIL_OVER_CAPACITY,1038535655599,1038535915900
1302,7.0,137.0,yhjj846,FAIL_OVER_CAPACITY,1038535714700,1038536835899
1302,7.0,138.0,yhjj990,FAIL_OVER_CAPACITY,1038535724000,1038536013299
1302,7.0,139.0,yhjj971,FAIL_OVER_CAPACITY,1038535838999,1038535898800
1302,7.0,140.0,yhjj827,FAIL_OVER_CAPACITY,1038536380300,1038536470800
1302,8.0,141.0,yhjj980,FAIL_OVER_CAPACITY,1038536691400,1038536934700
1302,8.0,142.0,yhjj853,FAIL_OVER_CAPACITY,1038536888100,1038537452399
1302,8.0,143.0,yhjj981,FAIL_OVER_CAPACITY,1038537087500,1038538467099
1302,8.0,144.0,yhjj950,FAIL_OVER_CAPACITY,1038537177200,1038537224700
1302,8.0,145.0,yhjj962,FAIL_OVER_CAPACITY,1038537208000,1038538533800
1302,8.0,146.0,yhjj1000,FAIL_OVER_CAPACITY,1038537431199,1038537604400
1302,8.0,147.0,yhjj873,FAIL_OVER_CAPACITY,1038539608300,1038539679600
1302,8.0,148.0,yhjj883,FAIL_OVER_CAPACITY,1038540530199,1038540574200
1302,8.0,149.0,yhjj882,FAIL_OVER_CAPACITY,1038540803400,1038540861600
1302,8.0,150.0,yhjj968,FAIL_OVER_CAPACITY,1038540852899,1038540932100
1302,8.0,151.0,yhjj928,FAIL_OVER_CAPACITY,1038542259900,1038542312699
1302,8.0,152.0,yhjj919,FAIL_OVER_CAPACITY,1038542486300,1038542653100
1302,8.0,153.0,yhjj926,FAIL_OVER_CAPACITY,1038542852099,1038542965800
1302,8.0,154.0,yhjj939,FAIL_OVER_CAPACITY,1038543105400,1038543275199
1302,8.0,155.0,yhjj1012,FAIL_OVER_CAPACITY,1038543325100,1038546254600
1302,8.0,156.0,yhjj829,FAIL_OVER_CAPACITY,1038544991400,1038545041800
1302,8.0,157.0,yhjj907,FAIL_OVER_CAPACITY,1038546133600,1038548962900
